     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030321  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030322  701 2236
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     0.994 10030323  701 2236
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     0.994 10030324  701 2236
     1.000     0.000     0.000     0.000     0.000     0.623     0.377     1.000     0.994 10030325  701 2236
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     1.330 10040101  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040102  744 2307
     0.000     0.000     0.000     1.000     0.000     0.880     0.120     1.000     1.330 10040103  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040104  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040106  744 2307
     0.000     0.000     0.000     0.000     1.000     0.583     0.417     1.000     1.330 10040107  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040109  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040111  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040112  744 2307
     0.000     0.000     1.000     0.000     1.000     0.038     0.962     2.000     1.330 10040113  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040114  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040115  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040117  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040118  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040119  744 2307
     0.000     1.000     0.000     0.000     0.000     0.521     0.479     1.000     1.330 10040120  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040121  744 2307
     0.000     0.000     0.000     0.000     0.000     0.980     0.020     1.000     1.330 10040122  744 2307
     1.000     0.000     1.000     0.000     1.000     0.001     0.999     2.000     1.391 10040201  744 2307
